"date","year","month","T2m","T500","SPFH2m","PWAT","APCP","TCDC","DLWRF","ULWRF","DSWRF","USWRF","PRMSL","CSDSF","CSUSF","CSDLF","CSULF","CDUVB","DUVB","ALBDO","CRE_SW","CRE_LW","CRE_net","co2_avg","co2_trend"
1979-01-01,1979,1,-0.393098373929035,-0.541540555475592,-9.00577455198344e-05,-0.540158909519487,-0.0100898008830543,-2.57722287816258,-2.23116803994719,-1.65147098848934,1.05224207151954,0.374505878658976,-3.71449570945697,0.254337532720626,0.368546804343104,-2.18988127503377,-1.65279242834481,-0.027593709666804,-0.0111816230539517,0.278982054226395,0.791945464483042,-0.0426082047688965,0.749337259714153,-39.4129787234043,-39.1391489361702
1979-02-01,1979,2,-0.676183468361501,-0.443499273832799,-9.70399000410523e-05,-0.793022645425019,-0.0115979677693479,-1.92291993182306,-2.5759562990832,-2.68298624217215,-0.0991262483384219,0.755492412377077,1.82621178924455,0.450360060126371,0.877158656955416,-3.23147375705662,-2.68686252624229,-0.0169886556018772,-0.0186011907413612,0.351436358526888,-0.427820063886472,0.651641173903265,0.223821110016797,-39.17,-38.9617021276596
1979-03-01,1979,3,-0.465305319073423,-0.451053235912184,-0.000160591843769821,-0.760274217407343,-0.011266891939507,-1.41242047503197,-1.94623942369827,-2.05040339800615,-0.684675363054453,0.730786224291414,-1.71510732316528,0.761971814809385,1.1613120755779,-2.84749159434995,-2.04705397053976,-0.0155488915380602,-0.0271307488523131,0.369637821362415,-1.01612132657736,0.90460159811806,-0.1115197284592,-39.011914893617,-38.8646808510638
1979-04-01,1979,4,-0.493695952575649,-0.461974426353947,-0.000197330559867979,-1.19016181175338,-0.0170118294101674,-1.95480036475989,-3.28006543495405,-2.37889627629471,0.514860595505809,1.39755091337479,-4.56217364185432,1.0345025542334,1.74732521922719,-3.82314817058875,-2.3767399127172,-0.0163826024769897,-0.0155598555406091,0.505497746706098,-0.169867652875197,0.545239099212168,0.37537144633697,-38.9693617021277,-38.8163829787234
1979-05-01,1979,5,-0.346849233769888,-0.346646101621445,-0.000115564195806311,-0.830378857464623,-0.00355714919717842,-1.56504867175109,-1.98831161421975,-1.89313588123366,-0.35790347021441,0.574461642762476,-4.39180298756401,0.784998964737611,0.687231277036247,-2.69480962464809,-1.88454561032927,-0.0177459510040245,-0.02950678242913,0.155214785190772,-1.03013280067827,0.715088281332722,-0.315044519345543,-39.0385106382979,-38.9855319148936
1979-06-01,1979,6,-0.217077548475061,-0.220562767350941,-8.70606111969645e-05,-0.477373290833778,-0.0044455853566383,-1.31531693251772,-1.34301646433079,-1.21158653846567,-0.627104002066005,0.399426016142964,2.82712280286069,0.649275899863852,0.556309436922596,-1.95495338517736,-1.20746570098805,-0.0130039490610807,-0.025435222239623,0.103867233066534,-1.11949648115021,0.616057758324093,-0.503438722826132,-39.0702127659575,-39.231914893617
1979-07-01,1979,7,-0.273155064453249,-0.227656757128159,-0.000159167329171232,-0.727535752744817,-0.0110527527812482,-1.36588897037743,-1.76066324885733,-1.36585385540667,-0.70766835564811,0.293758353152914,-0.756687516914099,0.785115444231735,0.522050252987668,-2.50514306214802,-1.36276589921016,-0.0101374039284292,-0.0259038598359456,0.057023609896266,-1.26449190004508,0.747567769487222,-0.516924130557953,-39.2882978723404,-39.5914893617021
1979-08-01,1979,8,-0.192306605870044,-0.41714142295632,-0.000146225291908858,-0.830539241409941,-0.0189588109620831,-1.18205354360853,-1.28381747531347,-0.829340249568531,-1.2858259110468,-0.00910544632255039,3.90157764866308,0.786062432950217,0.398953254751156,-2.46691812575813,-0.829164873273783,-0.0127675079086496,-0.0340374315203276,-0.00042841127451787,-1.6638296429233,1.18327602673941,-0.480553616183879,-39.1944680851064,-39.51
1979-09-01,1979,9,-0.146487089156551,-0.44315008444039,-0.000151413142795848,-0.68220393565182,-0.0144941638872248,-1.60444744536084,-1.31907745865124,-0.691645866090596,-1.137544149181,-0.266175328116891,5.32984423424932,0.613252652889884,-0.0384130007250398,-1.92760706155184,-0.693199829606669,-0.0231975047263111,-0.040168223625177,-0.0523484250738822,-1.52303447467902,0.606975639384487,-0.916058835294542,-38.6755319148936,-38.9248936170213
1979-10-01,1979,10,-0.149078772399207,-0.327406091686157,-0.000115274453281669,-0.614205255342856,-0.0260570810664852,-1.34007773242156,-1.0297962740658,-0.478800635447953,-0.802867718180863,-0.756742161002716,-2.3356498653884,0.524431744449771,-0.630550059560022,-1.57784615549946,-0.477229648487537,-0.0308311264994248,-0.039781416140765,-0.138927009689677,-1.20110736118794,0.549620868394125,-0.651486492793818,-38.68,-38.7887234042553
1979-11-01,1979,11,-0.224920395336824,-0.485523772947033,-0.000103548141609046,-0.511412690138517,-0.0096116815676649,-2.62913855703134,-1.60816974083963,-0.811947015902717,0.831618414500042,-0.332124876468509,4.27893434200087,0.579642348420549,-0.436776816088582,-1.84804053436386,-0.808153163579959,-0.0381561843988241,-0.025560350068182,0.00188142078646258,0.147324126459438,0.24366464584698,0.390988772306422,-39.0463829787234,-38.9797872340425
1979-12-01,1979,12,-0.0236179871376976,-0.508128695369464,-7.20019863155816e-05,-0.496536493016041,-0.0284324172718904,-2.75641054508129,-0.87624724175447,-0.0576304805514383,1.83519606533764,-0.665828163900962,-7.25930806771794,0.395308834135335,-0.887728050665089,-0.984278634487453,-0.0655730232055589,-0.0415141538880279,-0.0117756378411538,-0.163901408100722,1.21798734443823,0.100088850078869,1.3180761945171,-39.4031914893617,-39.1678723404255
1980-01-01,1980,1,-0.197717210749033,-0.440593542841611,-8.80134206088755e-05,-0.507145032554586,-0.0104686417267513,-2.16734233907208,-1.34920915834516,-0.784792677212351,0.878385062007538,0.0534595783683756,-2.42354809844983,0.524331615025631,-0.033602752148397,-1.4660054439878,-0.803561486677779,-0.0302177737799942,-0.0152331753753714,0.0740808256774965,0.266991116465142,0.0980274761772044,0.365018592642254,-37.4029787234043,-37.1191489361702
1980-02-01,1980,2,-0.122121519679467,-0.142712463338796,-8.91089054291024e-05,-0.525250618454219,-0.0171431751983949,-2.00789414860976,-0.752436500771239,-0.58859124311914,-0.864273066333425,0.268374874656679,-4.79490182676818,0.574980713150381,0.480807089942118,-1.30594710642862,-0.610856490905292,-0.0156288596014367,-0.0287341526580311,0.172458594770788,-1.22682156419837,0.531245357871267,-0.695576206327104,-37.2,-36.9917021276596
1980-03-01,1980,3,-0.186242132880466,-0.327706193338202,-0.000108532037299651,-0.591213445122342,-0.0091472455503081,-2.01694040433017,-1.11997897760432,-0.90427303235515,-0.415622149578439,0.433256525080516,-2.17949215316912,0.529805852981383,0.510723184790905,-1.76142409244795,-0.944266045133759,-0.00743110746296072,-0.0149655349286433,0.0118563453367155,-0.867961342849462,0.601452102065057,-0.266509240784398,-37.291914893617,-37.1446808510638
