"date","year","month","T2m","T500","SPFH2m","PWAT","APCP","TCDC","DLWRF","ULWRF","DSWRF","USWRF","PRMSL","CSDSF","CSUSF","CSDLF","CSULF","CDUVB","DUVB","ALBDO","CRE_SW","CRE_LW","CRE_net","co2_avg","co2_trend"
1979-01-01,1979,1,-0.00792663164189245,0.0971140359915226,0.000191994694576611,0.694286087285358,0.00762215511155008,0.462646114154478,0.465714654428547,0.348409014957261,3.05298889288845,0.599662904016458,-3.27910670405223,0.245717664463371,0.379785560312489,1.69977436976627,0.344597144608277,-0.00103288889637647,0.0378682720534585,0.270004137140086,2.5873938847211,-1.23787158568671,1.3495222990344,4.88747676592318,5.16143305973861
1979-02-01,1979,2,-0.292405388799926,0.192844480672716,0.000183991992779303,0.436955772475061,0.00604990124753589,1.10594993558404,0.111168293973723,-0.69034238278914,1.89438129256904,0.979834754518762,2.2600254313468,0.441771381044672,0.888356747856321,0.644107989031986,-0.696700086255229,0.00947606043966116,0.0302712276641021,0.342490926140319,1.3611319048619,-0.539297398524365,0.821834506337544,4.97016363309065,5.17858755427503
1979-03-01,1979,3,-0.0827860316510712,0.183203311015112,0.000119518264414066,0.465669871159401,0.00632309206524191,1.60651469890806,0.73207140042553,-0.0642954106805802,1.30229347292009,0.954392723528509,-1.28271658985238,0.75341130659593,1.17247343673954,1.01537824322511,-0.0634192635542683,0.0108290202322236,0.0215813680159079,0.360721729994966,0.766962879535167,-0.282430695673276,0.484532183861995,4.98346899835646,5.13082867631341
1979-04-01,1979,4,-0.112570327878866,0.169971283611749,8.17590010398176e-05,0.0313156979085976,0.000514067616860833,1.05313568427018,-0.611512712149064,-0.400024433032726,2.4945901510189,1.62034272939609,-4.13135827184389,1.0259732351955,1.75844591532034,0.0256477682748715,-0.400332338697725,0.00989920456440487,0.0329747846256651,0.496614140038388,1.60672010174765,-0.637468386088985,0.969251715658662,4.86573033360895,5.01883423467967
1979-05-01,1979,5,0.032927685063442,0.283063314510445,0.00016253773870527,0.386776156483066,0.0139067281739911,1.43224306284999,0.670797784728319,0.0787332419667859,1.61482033001341,0.796465055671712,-3.96251216268502,0.776499828772831,0.698312619837326,1.14036641223673,0.084867964045666,0.00844285146102579,0.0188561060900989,0.146362615329262,0.74016806540617,-0.463433905429544,0.276734159976629,4.6414602462418,4.69456370434082
1979-06-01,1979,6,0.1613057076327,0.406835811819349,0.000190020776038526,0.735315144209146,0.0129542050368106,1.67097567717339,1.30633483329847,0.753046440671191,1.33838051770036,0.620614745836404,3.25483826443718,0.640807953074628,0.567350114655196,1.86614875299603,0.75472074042086,0.0130887486750805,0.022750189577659,0.095047547904764,0.644307933444535,-0.55813961994799,0.0861683134965363,4.4494662623454,4.28788841164317
1979-07-01,1979,7,0.103879485791059,0.397505528208325,0.000116926431668042,0.480830186583818,0.00628501795634199,1.60975932488469,0.879244724915015,0.591776403668651,1.25081040883299,0.514158679734291,-0.330496600469042,0.77667768051563,0.533051577428191,1.30233917404656,0.592426542554214,0.0158622892313877,0.0221098003342911,0.0482353615406955,0.493025626011263,-0.422444310245973,0.0705813157651958,4.07626000476552,3.77319234938953
1979-08-01,1979,8,0.183334281648695,0.205710025418565,0.000128847921654326,0.37336011901393,-0.00168512720221358,1.78259562674364,1.34633239714006,1.1210538654432,0.665413572972848,0.21048019704303,4.32619320180565,0.777655858409668,0.4099139141232,1.32649021172502,1.11880043552457,0.0131360805222783,0.0137987519479623,-0.00918417493034857,0.0871914316433595,0.0175887554964014,0.104780187139766,4.00979793576272,3.69438939711741
1979-09-01,1979,9,0.22776013563662,0.177390526972895,0.000122639523491246,0.517228845867285,0.00271543289492402,1.34920260008136,1.30131431248348,1.25151210485755,0.806456054377203,-0.0474043679671068,5.75288442408941,0.604877267524891,-0.0274930064214748,1.85172737721988,1.24753834622566,0.00260997897572762,0.00749048314116599,-0.0610717040299731,0.221490148397954,-0.554386823368342,-0.332896674970401,4.36844224973868,4.11920346612192
1979-10-01,1979,10,0.22381974653051,0.290898225893322,0.000157790586609208,0.58090503046196,-0.00890950394019514,1.60292799859165,1.58115217321199,1.45735461543865,1.13412673009206,-0.538759603964994,-1.91413422067976,0.516086542157897,-0.619669418548534,2.18786838129346,1.45651452770025,-0.00511664737373033,0.00770553897853266,-0.147618851839568,0.537130373350619,-0.607556295819817,-0.0704259224691962,4.20885301343534,4.10025208471925
